lot	lot_id	year	month	day	hour	minute	time_period	record_subtype	tow	region	lat.ddmm.ss	long.ddmm.ss	northing	easting	tag_id	tag_colour	tag_active	tag_applied	tag_recapture	sex	length_type	total_length	tlength_type	tail_length	width_type	maximum_width	swidth_type	spiracle_width	clength_type	clasper_length	clasper_development	alar_spines	alar_development	alar_rows	malar_spines	malar_development	midline	pelvic_thorns	eyespots	eyespots_large	eyespots_small	eyespots_number	whip	empty_full	cloaca_extruded	weight_est	weight_note	unadj_weight_kg	weight_kg	unadj_weight_lb	weight_lb	finclip	species_confirmed	species_dfo	depth	bottom_temperature	bottom_salinity	tide_height	cloud_cover	weather	temperature	capture_details	health_on_capture	health_on_release	contact	collector	notes	error_check	error_note	capture_event	
1	2012B_DPW03	2012	7	30	15	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	48.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	1.65	0.6	NA	NA	A001	winter skate	NA	NA	NA	NA	1.5	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW03	2012	7	30	15	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	55.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	2.25	1.2	NA	NA	A002	winter skate	NA	NA	NA	NA	1.5	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW03	2012	7	30	15	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	nearest 0.5 cm	38.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	1.35	0.3	NA	NA	A003	NA	NA	NA	NA	NA	1.5	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW03	2012	7	30	15	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	nearest 0.5 cm	31.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	1.15	0.1	NA	NA	A004	little skate	NA	NA	NA	NA	1.5	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW04	2012	7	31	17	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	64.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	2.9	1.85	NA	NA	A005	winter skate	NA	NA	NA	NA	1.2	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW04	2012	7	31	17	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	M	nearest 0.5 cm	66.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	2.5	1.45	NA	NA	A006	NA	NA	NA	NA	NA	1.2	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW04	2012	7	31	17	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	43.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	1.6	0.55	NA	NA	A007	winter skate	NA	NA	NA	NA	1.2	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW04	2012	7	31	17	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	64.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	2.8	1.75	NA	NA	A008	winter skate	NA	NA	NA	NA	1.2	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW04	2012	7	31	17	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	M	nearest 0.5 cm	65.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	2.8	1.75	NA	NA	A009	winter skate	NA	NA	NA	NA	1.2	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW04	2012	7	31	17	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	38.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	1.35	0.3	NA	NA	A010	winter skate	NA	NA	NA	NA	1.2	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW04	2012	7	31	17	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	M	nearest 0.5 cm	49.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	1.85	0.8	NA	NA	A011	winter skate	NA	NA	NA	NA	1.2	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW04	2012	7	31	17	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	40.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A012	winter skate	NA	NA	NA	NA	1.2	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW04	2012	7	31	17	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	M	nearest 0.5 cm	33.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	1.3	0.25	NA	NA	A013	winter skate	NA	NA	NA	NA	1.2	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW04	2012	7	31	17	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	39.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	1.5	0.45	NA	NA	A014	winter skate	NA	NA	NA	NA	1.2	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW04	2012	7	31	17	30	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	36.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	1.35	0.3	NA	NA	A015	winter skate	NA	NA	NA	NA	1.2	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW05	2012	8	1	19	0	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	48.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	1.7	0.65	NA	NA	A016	NA	NA	NA	NA	NA	0.9	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW05	2012	8	1	19	0	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	43.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.4	0.35	NA	NA	A017	NA	NA	NA	NA	NA	0.9	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW05	2012	8	1	19	0	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	42.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.4	0.35	NA	NA	A018	little skate	NA	NA	NA	NA	0.9	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW05	2012	8	1	19	0	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	34.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	1.2	0.15	NA	NA	A019	winter skate	NA	NA	NA	NA	0.9	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW05	2012	8	1	19	0	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	45.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.7	0.65	NA	NA	A020	little skate	NA	NA	NA	NA	0.9	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW05	2012	8	1	19	0	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	32.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.1	0.05	NA	NA	A021	winter skate	NA	NA	NA	NA	0.9	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW05	2012	8	1	19	0	pm	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	M	nearest 0.5 cm	44.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.6	0.55	NA	NA	A022	little skate	NA	NA	NA	NA	0.9	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	60.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	2.7	1.65	NA	NA	A023	NA	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	39.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.5	0.45	NA	NA	A024	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	55.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	2.1	1.05	NA	NA	A025	NA	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	30.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.2	0.15	NA	NA	A026	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	M	nearest 0.5 cm	55.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	2.7	1.65	NA	NA	A027	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	33.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.4	0.35	NA	NA	A028	NA	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	50.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	2.2	1.15	NA	NA	A029	NA	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	59.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	2.6	1.55	NA	NA	A030	NA	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	38.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.6	0.55	NA	NA	A031	little skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	41.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.5	0.45	NA	NA	A032	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	M	nearest 0.5 cm	67.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	3.2	2.15	NA	NA	A033	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	41.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	1.6	0.55	NA	NA	A034	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	59.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	2.7	1.65	NA	NA	A035	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	M	nearest 0.5 cm	64.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	2.9	1.85	NA	NA	A036	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	50.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	2	0.95	NA	NA	A037	NA	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	48.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	1.7	0.65	NA	NA	A038	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	35.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	1.4	0.35	NA	NA	A039	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	46.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	1.9	0.85	NA	NA	A040	NA	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	61.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	2.9	1.85	NA	NA	A041	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	42.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	1.6	0.55	NA	NA	A042	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	34.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	1.4	0.35	NA	NA	A043	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	37.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.3	0.25	NA	NA	A044	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	67.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	3.5	2.45	NA	NA	A045	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	39.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.6	0.55	NA	NA	A046	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	38.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.5	0.45	NA	NA	A047	NA	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	40.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	1.6	0.55	NA	NA	A048	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	40.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.5	0.45	NA	NA	A049	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	50.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	1.9	0.85	NA	NA	A050	NA	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	38.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.5	0.45	NA	NA	A051	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	46.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.7	0.65	NA	NA	A052	little skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	43.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	1.6	0.55	NA	NA	A053	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	M	nearest 0.5 cm	54.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	2.1	1.05	NA	NA	A054	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	M	nearest 0.5 cm	66.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	3	1.95	NA	NA	A055	NA	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	M	nearest 0.5 cm	64.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	2.9	1.85	NA	NA	A056	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	45.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	N	NA	1.7	0.65	NA	NA	A057	little skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2012B_DPW06	2012	8	2	6	15	am	weir	NA	Avon Estuary	NA	NA	NA	NA	NA	yellow	NA	Y	N	F	nearest 0.5 cm	40.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	NA	NA	NA	N	NA	1.6	0.55	NA	NA	A058	winter skate	NA	NA	NA	NA	0.4	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
